Time (UTC), Frequency (MHz),Level (dB/Hz)
1551105545.0, 141.23828125, -48.3217168325
1551105545.0, 141.240234375, -48.2111845179
1551105545.0, 141.2421875, -48.1670656106
1551105545.0, 141.244140625, -48.6429645884
1551105545.0, 141.24609375, -48.2040956773
1551105545.0, 141.248046875, -48.3737863608
1551105545.0, 141.25, -48.142320442
1551105545.0, 141.251953125, -48.5715256232
1551105545.0, 141.25390625, -48.2997129497
1551105545.0, 141.255859375, -48.2732389747
1551105545.0, 141.2578125, -48.0467422749
1551105545.0, 141.259765625, -48.6331786331
1551105545.0, 141.26171875, -48.4710487285
1551105545.0, 141.263671875, -47.9432043002
1551105545.0, 141.265625, -47.974407386
1551105545.0, 141.267578125, -48.2468107442
1551105545.0, 141.26953125, -47.914618924
1551105545.0, 141.271484375, -47.9607068418
1551105545.0, 141.2734375, -48.1771732247
1551105545.0, 141.275390625, -48.3879591539
1551105545.0, 141.27734375, -48.3044056384
1551105545.0, 141.279296875, -48.3905375189
1551105545.0, 141.28125, -48.0017402215
1551105545.0, 141.283203125, -47.8766081733
1551105545.0, 141.28515625, -48.0184251125
1551105545.0, 141.287109375, -48.1860609724
1551105545.0, 141.2890625, -48.0543694136
1551105545.0, 141.291015625, -47.8516263237
1551105545.0, 141.29296875, -47.5260562536
1551105545.0, 141.294921875, -47.3492480528
1551105545.0, 141.296875, -47.1159750468
1551105545.0, 141.298828125, -46.6827963057
1551105545.0, 141.30078125, -46.3812104915
1551105545.0, 141.302734375, -46.5248269474
1551105545.0, 141.3046875, -46.5073368831
1551105545.0, 141.306640625, -46.2536406605
1551105545.0, 141.30859375, -46.7534185658
1551105545.0, 141.310546875, -47.0669086672
1551105545.0, 141.3125, -47.2101091707
1551105545.0, 141.314453125, -47.2935002424
1551105545.0, 141.31640625, -47.8481630779
1551105545.0, 141.318359375, -47.8429688821
1551105545.0, 141.3203125, -48.1634891816
1551105545.0, 141.322265625, -48.0545007263
1551105545.0, 141.32421875, -48.0949945632
1551105545.0, 141.326171875, -48.2952699954
1551105545.0, 141.328125, -48.2629581233
1551105545.0, 141.330078125, -48.6137131026
1551105545.0, 141.33203125, -48.1790533922
1551105545.0, 141.333984375, -48.1102936812
1551105545.0, 141.3359375, -48.3990536304
1551105545.0, 141.337890625, -48.589648003
1551105545.0, 141.33984375, -48.3985547221
1551105545.0, 141.341796875, -48.2765173938
1551105545.0, 141.34375, -48.3603039237
1551105545.0, 141.345703125, -48.5704655237
1551105545.0, 141.34765625, -48.4270990315
1551105545.0, 141.349609375, -48.7641532044
1551105545.0, 141.3515625, -48.6126974816
1551105545.0, 141.353515625, -48.4864657361
1551105545.0, 141.35546875, -48.1852899207
1551105545.0, 141.357421875, -48.5303642677
1551105545.0, 141.359375, -48.4589629637
1551105545.0, 141.361328125, -48.5994133478
1551105545.0, 141.36328125, -48.5514066523
1551105545.0, 141.365234375, -48.3743376749
1551105545.0, 141.3671875, -48.5987584036
1551105545.0, 141.369140625, -48.2697685938
1551105545.0, 141.37109375, -48.4464172777
1551105545.0, 141.373046875, -48.4509244306
1551105545.0, 141.375, -47.6988391989
1551105545.0, 141.376953125, -48.1631263865
1551105545.0, 141.37890625, -48.3489064434
1551105545.0, 141.380859375, -48.3869822992
1551105545.0, 141.3828125, -48.5539982278
1551105545.0, 141.384765625, -48.4593187656
1551105545.0, 141.38671875, -48.649294512
1551105545.0, 141.388671875, -48.3540829814
1551105545.0, 141.390625, -48.6546138477
1551105545.0, 141.392578125, -48.7394630149
1551105545.0, 141.39453125, -48.5430504381
1551105545.0, 141.396484375, -48.2449764241
1551105545.0, 141.3984375, -48.2230692564
1551105545.0, 141.400390625, -48.1964346392
1551105545.0, 141.40234375, -48.4005589604
1551105545.0, 141.404296875, -48.5012668121
1551105545.0, 141.40625, -48.7172451843
1551105545.0, 141.408203125, -48.7166681613
1551105545.0, 141.41015625, -48.2545225099
1551105545.0, 141.412109375, -48.3694606982
1551105545.0, 141.4140625, -48.4516901826
1551105545.0, 141.416015625, -48.7360242325
1551105545.0, 141.41796875, -48.153042706
1551105545.0, 141.419921875, -48.1763520062
1551105545.0, 141.421875, -48.0629190308
1551105545.0, 141.423828125, -47.7847091927
1551105545.0, 141.42578125, -47.8317004044
1551105545.0, 141.427734375, -47.8215945897
1551105545.0, 141.4296875, -48.0438809721
1551105545.0, 141.431640625, -48.0374112503
1551105545.0, 141.43359375, -48.3826705824
1551105545.0, 141.435546875, -48.5118368994
1551105545.0, 141.4375, -48.3376672791
1551105545.0, 141.439453125, -48.2447069387
1551105545.0, 141.44140625, -48.1591376782
1551105545.0, 141.443359375, -48.3700404292
1551105545.0, 141.4453125, -48.1240327578
1551105545.0, 141.447265625, -48.3121386247
1551105545.0, 141.44921875, -48.925834538
1551105545.0, 141.451171875, -48.9424270829
1551105545.0, 141.453125, -48.6340583385
1551105545.0, 141.455078125, -48.1331849594
1551105545.0, 141.45703125, -48.5091379008
1551105545.0, 141.458984375, -48.5507106706
1551105545.0, 141.4609375, -48.2322166977
1551105545.0, 141.462890625, -48.1641651816
1551105545.0, 141.46484375, -48.3962691288
1551105545.0, 141.466796875, -48.1409413995
1551105545.0, 141.46875, -48.3097602832
1551105545.0, 141.470703125, -48.461474304
1551105545.0, 141.47265625, -48.4789889195
1551105545.0, 141.474609375, -48.5722263747
1551105545.0, 141.4765625, -48.2829223006
1551105545.0, 141.478515625, -48.3525332338
1551105545.0, 141.48046875, -48.4429168549
1551105545.0, 141.482421875, -48.7410260846
1551105545.0, 141.484375, -48.5739122444
1551105545.0, 141.486328125, -48.8295533847
1551105545.0, 141.48828125, -48.3512026282
1551105545.0, 141.490234375, -48.5368277603
1551105545.0, 141.4921875, -48.3869047765
1551105545.0, 141.494140625, -48.1961426215
1551105545.0, 141.49609375, -48.512688098
1551105545.0, 141.498046875, -48.4926525682
1551105545.0, 141.5, -47.9027000137
1551105545.0, 141.501953125, -48.263239296
1551105545.0, 141.50390625, -48.5052208809
1551105545.0, 141.505859375, -48.4611568197
1551105545.0, 141.5078125, -48.1412149691
1551105545.0, 141.509765625, -47.9879816779
1551105545.0, 141.51171875, -48.3793244855
1551105545.0, 141.513671875, -48.6315532408
1551105545.0, 141.515625, -48.4832925081
1551105545.0, 141.517578125, -48.5218182205
1551105545.0, 141.51953125, -48.2175662727
1551105545.0, 141.521484375, -48.1862408364
1551105545.0, 141.5234375, -48.3193365089
1551105545.0, 141.525390625, -48.3536858799
1551105545.0, 141.52734375, -48.4776440516
1551105545.0, 141.529296875, -48.2969202316
1551105545.0, 141.53125, -48.5112969935
1551105545.0, 141.533203125, -48.4701018028
1551105545.0, 141.53515625, -48.1820805847
1551105545.0, 141.537109375, -47.8613125132
1551105545.0, 141.5390625, -48.020203105
1551105545.0, 141.541015625, -47.7764472242
1551105545.0, 141.54296875, -47.6567833852
1551105545.0, 141.544921875, -47.2128235328
1551105545.0, 141.546875, -46.9740520564
1551105545.0, 141.548828125, -47.0062916307
1551105545.0, 141.55078125, -47.2043775818
1551105545.0, 141.552734375, -47.2531248136
1551105545.0, 141.5546875, -47.1270941822
1551105545.0, 141.556640625, -47.1238574349
1551105545.0, 141.55859375, -47.2109508443
1551105545.0, 141.560546875, -47.4208141494
1551105545.0, 141.5625, -47.8214676351
1551105545.0, 141.564453125, -47.9563313782
1551105545.0, 141.56640625, -48.4082767147
1551105545.0, 141.568359375, -48.3141094241
1551105545.0, 141.5703125, -48.0753395532
1551105545.0, 141.572265625, -48.3343103778
1551105545.0, 141.57421875, -48.4020269382
1551105545.0, 141.576171875, -48.6053779012
1551105545.0, 141.578125, -48.4326969697
1551105545.0, 141.580078125, -48.5084955707
1551105545.0, 141.58203125, -48.2397905555
1551105545.0, 141.583984375, -48.4898701221
1551105545.0, 141.5859375, -48.4020011331
1551105545.0, 141.587890625, -48.5652254283
1551105545.0, 141.58984375, -48.7600802047
1551105545.0, 141.591796875, -48.5349521199
1551105545.0, 141.59375, -48.5535783269
1551105545.0, 141.595703125, -48.6460764142
1551105545.0, 141.59765625, -48.5021335113
1551105545.0, 141.599609375, -48.4708432004
1551105545.0, 141.6015625, -48.6221366107
1551105545.0, 141.603515625, -48.8481689667
1551105545.0, 141.60546875, -48.58380179
1551105545.0, 141.607421875, -48.660815744
1551105545.0, 141.609375, -48.6580764316
1551105545.0, 141.611328125, -48.4728004091
1551105545.0, 141.61328125, -48.4449797145
1551105545.0, 141.615234375, -48.4644344992
1551105545.0, 141.6171875, -48.3252964794
1551105545.0, 141.619140625, -48.3501172829
1551105545.0, 141.62109375, -48.2503165587
1551105545.0, 141.623046875, -48.2570790128
1551105545.0, 141.625, -47.8745950763
1551105545.0, 141.626953125, -48.4264465108
1551105545.0, 141.62890625, -48.5609015792
1551105545.0, 141.630859375, -48.5162255698
1551105545.0, 141.6328125, -48.4598365953
1551105545.0, 141.634765625, -48.4314593121
1551105545.0, 141.63671875, -48.455912435
1551105545.0, 141.638671875, -48.7021052453
1551105545.0, 141.640625, -48.600002242
1551105545.0, 141.642578125, -48.486054589
1551105545.0, 141.64453125, -48.3135141306
1551105545.0, 141.646484375, -48.2431704428
1551105545.0, 141.6484375, -48.414240503
1551105545.0, 141.650390625, -48.5870881939
1551105545.0, 141.65234375, -48.5831236154
1551105545.0, 141.654296875, -48.4807605952
1551105545.0, 141.65625, -48.7124243736
1551105545.0, 141.658203125, -48.5189818936
1551105545.0, 141.66015625, -48.679332921
1551105545.0, 141.662109375, -48.3766779387
1551105545.0, 141.6640625, -48.2522890261
1551105545.0, 141.666015625, -48.1881683329
1551105545.0, 141.66796875, -48.5035705
1551105545.0, 141.669921875, -48.7266442131
1551105545.0, 141.671875, -48.3611356115
1551105545.0, 141.673828125, -48.2083300228
1551105545.0, 141.67578125, -48.2791912753
1551105545.0, 141.677734375, -48.3474256587
1551105545.0, 141.6796875, -48.3476381173
1551105545.0, 141.681640625, -48.2653759032
1551105545.0, 141.68359375, -48.2299799946
1551105545.0, 141.685546875, -48.1416056956
1551105545.0, 141.6875, -48.4101191401
1551105545.0, 141.689453125, -48.0539963944
1551105545.0, 141.69140625, -48.1266422217
1551105545.0, 141.693359375, -48.3206804397
1551105545.0, 141.6953125, -48.6480470079
1551105545.0, 141.697265625, -48.1278415849
1551105545.0, 141.69921875, -48.5409495464
1551105545.0, 141.701171875, -48.575221248
1551105545.0, 141.703125, -48.2989440566
1551105545.0, 141.705078125, -48.3523375145
1551105545.0, 141.70703125, -48.1689385728
1551105545.0, 141.708984375, -48.3344420104
1551105545.0, 141.7109375, -48.4934351982
1551105545.0, 141.712890625, -48.5339755569
1551105545.0, 141.71484375, -47.9957099222
1551105545.0, 141.716796875, -48.1321381784
1551105545.0, 141.71875, -48.3434042163
1551105545.0, 141.720703125, -48.4310204422
1551105545.0, 141.72265625, -48.6616062611
1551105545.0, 141.724609375, -48.4750683973
1551105545.0, 141.7265625, -48.1864028361
1551105545.0, 141.728515625, -48.2538029223
1551105545.0, 141.73046875, -48.7744056094
1551105545.0, 141.732421875, -48.7387142532
1551105545.0, 141.734375, -48.5888623316
1551105545.0, 141.736328125, -48.625761068
1551105545.0, 141.73828125, -48.3837295054
1551105545.0, 141.740234375, -48.484829265
1551105545.0, 141.7421875, -48.4575597027
1551105545.0, 141.744140625, -48.5374441502
1551105545.0, 141.74609375, -48.1536698757
1551105545.0, 141.748046875, -48.2665565368
1551105545.0, 141.75, -47.9775391584
1551105545.0, 141.751953125, -48.2026328199
1551105545.0, 141.75390625, -48.0151994964
1551105545.0, 141.755859375, -47.88485334
1551105545.0, 141.7578125, -47.9966998571
1551105545.0, 141.759765625, -48.1005500304
1551105545.0, 141.76171875, -48.0418156444
1551105545.0, 141.763671875, -48.0075901002
1551105545.0, 141.765625, -48.3852649963
1551105545.0, 141.767578125, -48.5992298106
1551105545.0, 141.76953125, -48.2645094721
1551105545.0, 141.771484375, -47.7313850018
1551105545.0, 141.7734375, -47.8462796882
1551105545.0, 141.775390625, -48.3396689279
1551105545.0, 141.77734375, -48.0528079183
1551105545.0, 141.779296875, -47.8548639599
1551105545.0, 141.78125, -47.7664027889
1551105545.0, 141.783203125, -47.1407898712
1551105545.0, 141.78515625, -47.1933869024
1551105545.0, 141.787109375, -47.590667335
1551105545.0, 141.7890625, -47.2401566318
1551105545.0, 141.791015625, -46.9784430049
1551105545.0, 141.79296875, -46.6715593836
1551105545.0, 141.794921875, -46.7392658292
1551105545.0, 141.796875, -46.6990624092
1551105545.0, 141.798828125, -46.9084575521
1551105545.0, 141.80078125, -46.9797082126
1551105545.0, 141.802734375, -47.1310509827
1551105545.0, 141.8046875, -47.4496482843
1551105545.0, 141.806640625, -47.5680576481
1551105545.0, 141.80859375, -47.9454777558
1551105545.0, 141.810546875, -47.5555822609
1551105545.0, 141.8125, -47.8739015958
1551105545.0, 141.814453125, -47.9686864108
1551105545.0, 141.81640625, -48.0602693652
1551105545.0, 141.818359375, -48.0849700081
1551105545.0, 141.8203125, -48.2922491041
1551105545.0, 141.822265625, -48.2442564688
1551105545.0, 141.82421875, -48.4723340494
1551105545.0, 141.826171875, -48.5100534561
1551105545.0, 141.828125, -48.2473213107
1551105545.0, 141.830078125, -48.3431647157
1551105545.0, 141.83203125, -48.4894925437
1551105545.0, 141.833984375, -48.4667811117
1551105545.0, 141.8359375, -48.7565588367
1551105545.0, 141.837890625, -48.6887685428
1551105545.0, 141.83984375, -48.5330859897
1551105545.0, 141.841796875, -48.7237684978
1551105545.0, 141.84375, -48.6985061687
1551105545.0, 141.845703125, -48.3320362083
1551105545.0, 141.84765625, -48.1310222641
1551105545.0, 141.849609375, -48.698404749
1551105545.0, 141.8515625, -48.5199372559
1551105545.0, 141.853515625, -48.3403513714
1551105545.0, 141.85546875, -48.5013504943
1551105545.0, 141.857421875, -48.7503845892
1551105545.0, 141.859375, -48.6720640224
1551105545.0, 141.861328125, -48.4276508572
1551105545.0, 141.86328125, -48.1687739909
1551105545.0, 141.865234375, -47.8937453004
1551105545.0, 141.8671875, -48.4712955709
1551105545.0, 141.869140625, -48.3042587321
1551105545.0, 141.87109375, -48.4884328117
1551105545.0, 141.873046875, -47.9640954255
1551105545.0, 141.875, -46.807705251
1551105545.0, 141.876953125, -48.2210786048
1551105545.0, 141.87890625, -48.4856489854
1551105545.0, 141.880859375, -48.3892170739
1551105545.0, 141.8828125, -48.5150996842
1551105545.0, 141.884765625, -48.3434584157
1551105545.0, 141.88671875, -48.5944566786
1551105545.0, 141.888671875, -48.3243751909
1551105545.0, 141.890625, -48.5249047983
1551105545.0, 141.892578125, -48.4537886885
1551105545.0, 141.89453125, -48.495652286
1551105545.0, 141.896484375, -48.2934970551
1551105545.0, 141.8984375, -48.5739624841
1551105545.0, 141.900390625, -48.2843270617
1551105545.0, 141.90234375, -47.9428528267
1551105545.0, 141.904296875, -48.2213385377
1551105545.0, 141.90625, -48.4303785961
1551105545.0, 141.908203125, -48.1783711358
1551105545.0, 141.91015625, -47.9376539064
1551105545.0, 141.912109375, -48.3461385126
1551105545.0, 141.9140625, -48.1420583257
1551105545.0, 141.916015625, -47.8884034347
1551105545.0, 141.91796875, -47.7002953167
1551105545.0, 141.919921875, -47.9353606371
1551105545.0, 141.921875, -48.1708364949
1551105545.0, 141.923828125, -47.66909709
1551105545.0, 141.92578125, -48.1594186715
1551105545.0, 141.927734375, -48.2858650042
1551105545.0, 141.9296875, -48.2915215943
1551105545.0, 141.931640625, -48.4167349922
1551105545.0, 141.93359375, -48.3967883722
1551105545.0, 141.935546875, -48.2782605789
1551105545.0, 141.9375, -48.3988039489
1551105545.0, 141.939453125, -48.5085503589
1551105545.0, 141.94140625, -48.2520554155
1551105545.0, 141.943359375, -48.4310183406
1551105545.0, 141.9453125, -48.4402229753
1551105545.0, 141.947265625, -48.5498844897
1551105545.0, 141.94921875, -48.6914647498
1551105545.0, 141.951171875, -48.40681497
1551105545.0, 141.953125, -48.1711673073
1551105545.0, 141.955078125, -48.1627837269
1551105545.0, 141.95703125, -48.6784948836
1551105545.0, 141.958984375, -48.927281714
1551105545.0, 141.9609375, -48.3044322042
1551105545.0, 141.962890625, -48.0842247208
1551105545.0, 141.96484375, -48.291240567
1551105545.0, 141.966796875, -48.2283088351
1551105545.0, 141.96875, -48.3459194554
1551105545.0, 141.970703125, -48.4374710686
1551105545.0, 141.97265625, -48.5377542239
1551105545.0, 141.974609375, -48.7115226423
1551105545.0, 141.9765625, -48.4932365378
1551105545.0, 141.978515625, -48.5254578723
1551105545.0, 141.98046875, -48.3647577744
1551105545.0, 141.982421875, -48.332009007
1551105545.0, 141.984375, -48.5723256193
1551105545.0, 141.986328125, -48.5276910269
1551105545.0, 141.98828125, -48.3105387372
1551105545.0, 141.990234375, -48.1935602993
1551105545.0, 141.9921875, -47.8686699578
1551105545.0, 141.994140625, -48.1171576344
1551105545.0, 141.99609375, -48.4827563858
1551105545.0, 141.998046875, -48.5794027024
1551105545.0, 142.0, -48.1100338602
1551105545.0, 142.001953125, -48.2254427365
1551105545.0, 142.00390625, -48.1441046521
1551105545.0, 142.005859375, -48.2175551868
1551105545.0, 142.0078125, -48.1762872924
1551105545.0, 142.009765625, -48.3585495354
1551105545.0, 142.01171875, -48.6240287414
1551105545.0, 142.013671875, -48.1059808128
1551105545.0, 142.015625, -48.0346248449
1551105545.0, 142.017578125, -48.0857190094
1551105545.0, 142.01953125, -48.0026097911
1551105545.0, 142.021484375, -47.9960258027
1551105545.0, 142.0234375, -48.2889670401
1551105545.0, 142.025390625, -48.0957040086
1551105545.0, 142.02734375, -48.0016944153
1551105545.0, 142.029296875, -47.7397403721
1551105545.0, 142.03125, -47.8985413067
1551105545.0, 142.033203125, -47.5160157932
1551105545.0, 142.03515625, -47.2195417591
1551105545.0, 142.037109375, -47.220261737
1551105545.0, 142.0390625, -47.1224988721
1551105545.0, 142.041015625, -47.1502626275
1551105545.0, 142.04296875, -46.5633224358
1551105545.0, 142.044921875, -46.9491502971
1551105545.0, 142.046875, -47.3256779246
